time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
425000,0,0,0,0,0,0,0,0,0.482100238663485,1.057961880967,-0.0937614036400273,0.726756736450296,0.237443740876674,0.577856575816799,0.597922970323817,0.55779018130978,0.586381842031193,0.569331309602404
430000,0,0,0,0,0,0,0,0,0.526960784313726,1.06928137676249,-0.015359808135038,0.757367269273271,0.296554299354181,0.57930149006493,0.600999852799068,0.557603127330791,0.588520102738986,0.570082877390873
435000,0.0024330900243309,0.0517594523910299,0,0.0233895388979289,0,0.000608272506082725,0.00584738472448223,0,0.547445255474453,1.1058070088257,-0.0109164978767985,0.784666874415033,0.310223636533873,0.580466459702401,0.604219274481914,0.556713644922889,0.590557912318152,0.570375007086651
440000,0,0,0,0,0,0,0,0,0.575376884422111,1.12799532167997,0.0227584471642486,0.810158438774484,0.340595330069737,0.582489566886844,0.608196069266757,0.556783064506932,0.593411049376041,0.571568084397648
445000,0.0025,0.0525,0,0.023742645786248,0,0.000625,0.005935661446562,0,0.5825,1.12465179740417,0.0403482025958307,0.812834771892689,0.352165228107311,0.585534521341324,0.609177447054131,0.561891595628517,0.595579287266679,0.575489755415969
450000,0,0,0,0,0,0,0,0,0.622107969151671,1.14343130379194,0.100784634511399,0.843593707909049,0.400622230394293,0.589643719263739,0.617617049365799,0.561670389161678,0.601528270120136,0.577759168407342
455000,0,0,0,0,0,0,0,0,0.618090452261307,1.19021748529132,0.0459634192312945,0.861160290409178,0.375020614113435,0.594193121146916,0.624354156078989,0.564032086214843,0.60700712477909,0.581379117514743
460000,0,0,0,0,0,0,0,0,0.600508905852417,1.14981249607526,0.0512053156295716,0.833882137776782,0.367135673928053,0.598925063779943,0.629746787115045,0.56810334044484,0.612019762806529,0.585830364753356
465000,0,0,0,0,0,0,0,0,0.616541353383459,1.16639475336981,0.0666879533971027,0.850148173588945,0.382934533177973,0.602607115318901,0.632837471916738,0.572376758721063,0.615450570462897,0.589763660174904
470000,0.00789473684210526,0.0965123195312759,0,0.0455441752320971,0,0.00197368421052632,0.0113860438080243,0,0.705263157894737,1.28865120989748,0.121875105891996,0.953117272787206,0.457409043002268,0.608224843520867,0.634744039438233,0.581705647603502,0.619491601229041,0.596958085812693
